EFID_31_03_00_00
ID,UT,PC,FN,Name
2700,0,0,100,Conversation flag - 会話フラグ
800,0,0,100,Boss flag (do not reset) - ボスフラグ（リセットしない）
2800,0,0,100,Boss flag (reset) - ボスフラグ（リセットする）
900,0,0,100,For debugging / testing - デバッグ/テスト用
2900,0,0,100,For debugging / testing - デバッグ/テスト用
0,1,0,1,param Dummy for initial output. Please delete it when you add a formal parameter. - param初回出力用ダミー。正式なパラメータ追加する時に消してください。
EFID_m31_17_00_00
ID,UT,PC,FN,Name
31170000,0,0,50,Bonfire flag - 篝火フラグ
31170050,0,0,50,Initialization flag - 初期化用フラグ
31170100,0,0,100,System flag - システムフラグ
31172100,0,0,100,System flag - システムフラグ
31170200,0,0,300,Character flag (do not reset) - キャラフラグ（リセットしない）
31171200,0,0,300,Character flag (do not reset) - キャラフラグ（リセットしない）
31172200,0,0,300,Character flag (reset) - キャラフラグ（リセットする）
31170500,0,0,200,Object flag (does not reset) - オブジェフラグ（リセットしない）
31171500,0,0,200,Object flag (does not reset) - オブジェフラグ（リセットしない）
31172500,0,0,200,Object flag (reset) - オブジェフラグ（リセットする）
31178500,0,0,200,Object act flag - オブジェアクトフラグ
31170700,0,0,100,Conversation flag - 会話フラグ
31172700,0,0,100,Conversation flag - 会話フラグ
31170800,0,0,100,Boss flag (do not reset) - ボスフラグ（リセットしない）
31172800,0,0,100,Boss flag (reset) - ボスフラグ（リセットする）
31170900,0,0,100,For debugging / testing - デバッグ/テスト用
31172900,0,0,100,For debugging / testing - デバッグ/テスト用
0,1,0,1,param Dummy for initial output. Please delete it when you add a formal parameter. - param初回出力用ダミー。正式なパラメータ追加する時に消してください。
EFID_m31_18_00_00
ID,UT,PC,FN,Name
31180000,0,0,50,Bonfire flag - 篝火フラグ
31180050,0,0,50,Initialization flag - 初期化用フラグ
31180100,0,0,100,System flag - システムフラグ
31182100,0,0,100,System flag - システムフラグ
31180200,0,0,300,Character flag (do not reset) - キャラフラグ（リセットしない）
31181200,0,0,300,Character flag (do not reset) - キャラフラグ（リセットしない）
31182200,0,0,300,Character flag (reset) - キャラフラグ（リセットする）
31180500,0,0,200,Object flag (does not reset) - オブジェフラグ（リセットしない）
31181500,0,0,200,Object flag (does not reset) - オブジェフラグ（リセットしない）
31182500,0,0,200,Object flag (reset) - オブジェフラグ（リセットする）
31188500,0,0,200,Object act flag - オブジェアクトフラグ
31180700,0,0,100,Conversation flag - 会話フラグ
31182700,0,0,100,Conversation flag - 会話フラグ
31180800,0,0,100,Boss flag (do not reset) - ボスフラグ（リセットしない）
31182800,0,0,100,Boss flag (reset) - ボスフラグ（リセットする）
31180900,0,0,100,For debugging / testing - デバッグ/テスト用
31182900,0,0,100,For debugging / testing - デバッグ/テスト用
0,1,0,1,param Dummy for initial output. Please delete it when you add a formal parameter. - param初回出力用ダミー。正式なパラメータ追加する時に消してください。
EFID_m31_19_00_00
ID,UT,PC,FN,Name
31190000,0,0,50,Bonfire flag - 篝火フラグ
31190050,0,0,50,Initialization flag - 初期化用フラグ
31190100,0,0,100,System flag - システムフラグ
31192100,0,0,100,System flag - システムフラグ
31190200,0,0,300,Character flag (do not reset) - キャラフラグ（リセットしない）
31191200,0,0,300,Character flag (do not reset) - キャラフラグ（リセットしない）
31192200,0,0,300,Character flag (reset) - キャラフラグ（リセットする）
31190500,0,0,200,Object flag (does not reset) - オブジェフラグ（リセットしない）
31191500,0,0,200,Object flag (does not reset) - オブジェフラグ（リセットしない）
31192500,0,0,200,Object flag (reset) - オブジェフラグ（リセットする）
31198500,0,0,200,Object act flag - オブジェアクトフラグ
31190700,0,0,100,Conversation flag - 会話フラグ
31192700,0,0,100,Conversation flag - 会話フラグ
31190800,0,0,100,Boss flag (do not reset) - ボスフラグ（リセットしない）
31192800,0,0,100,Boss flag (reset) - ボスフラグ（リセットする）
31190900,0,0,100,For debugging / testing - デバッグ/テスト用
31192900,0,0,100,For debugging / testing - デバッグ/テスト用
0,1,0,1,param Dummy for initial output. Please delete it when you add a formal parameter. - param初回出力用ダミー。正式なパラメータ追加する時に消してください。
EFID_m31_20_00_00
ID,UT,PC,FN,Name
31200000,0,0,50,Bonfire flag - 篝火フラグ
31200050,0,0,50,Initialization flag - 初期化用フラグ
31200100,0,0,100,System flag - システムフラグ
31202100,0,0,100,System flag - システムフラグ
31200200,0,0,300,Character flag (do not reset) - キャラフラグ（リセットしない）
31201200,0,0,300,Character flag (do not reset) - キャラフラグ（リセットしない）
31202200,0,0,300,Character flag (reset) - キャラフラグ（リセットする）
31200500,0,0,200,Object flag (does not reset) - オブジェフラグ（リセットしない）
31201500,0,0,200,Object flag (does not reset) - オブジェフラグ（リセットしない）
31202500,0,0,200,Object flag (reset) - オブジェフラグ（リセットする）
31208500,0,0,200,Object act flag - オブジェアクトフラグ
31200700,0,0,100,Conversation flag - 会話フラグ
31202700,0,0,100,Conversation flag - 会話フラグ
31200800,0,0,100,Boss flag (do not reset) - ボスフラグ（リセットしない）
31202800,0,0,100,Boss flag (reset) - ボスフラグ（リセットする）
31200900,0,0,100,For debugging / testing - デバッグ/テスト用
31202900,0,0,100,For debugging / testing - デバッグ/テスト用
0,1,0,1,param Dummy for initial output. Please delete it when you add a formal parameter. - param初回出力用ダミー。正式なパラメータ追加する時に消してください。
EFID_m31_21_00_00
ID,UT,PC,FN,Name
31210000,0,0,50,Bonfire flag - 篝火フラグ
31210050,0,0,50,Initialization flag - 初期化用フラグ
31210100,0,0,100,System flag - システムフラグ
31212100,0,0,100,System flag - システムフラグ
31210200,0,0,300,Character flag (do not reset) - キャラフラグ（リセットしない）
31211200,0,0,300,Character flag (do not reset) - キャラフラグ（リセットしない）
31212200,0,0,300,Character flag (reset) - キャラフラグ（リセットする）
31210500,0,0,200,Object flag (does not reset) - オブジェフラグ（リセットしない）
31211500,0,0,200,Object flag (does not reset) - オブジェフラグ（リセットしない）
31212500,0,0,200,Object flag (reset) - オブジェフラグ（リセットする）
31218500,0,0,200,Object act flag - オブジェアクトフラグ
31210700,0,0,100,Conversation flag - 会話フラグ
31212700,0,0,100,Conversation flag - 会話フラグ
31210800,0,0,100,Boss flag (do not reset) - ボスフラグ（リセットしない）
31212800,0,0,100,Boss flag (reset) - ボスフラグ（リセットする）
31210900,0,0,100,For debugging / testing - デバッグ/テスト用
31212900,0,0,100,For debugging / testing - デバッグ/テスト用
0,1,0,1,param Dummy for initial output. Please delete it when you add a formal parameter. - param初回出力用ダミー。正式なパラメータ追加する時に消してください。
EFID_m31_22_00_00
ID,UT,PC,FN,Name
31220000,0,0,50,Bonfire flag - 篝火フラグ
31220050,0,0,50,Initialization flag - 初期化用フラグ
31220100,0,0,100,System flag - システムフラグ
31222100,0,0,100,System flag - システムフラグ
31220200,0,0,300,Character flag (do not reset) - キャラフラグ（リセットしない）
31221200,0,0,300,Character flag (do not reset) - キャラフラグ（リセットしない）
31222200,0,0,300,Character flag (reset) - キャラフラグ（リセットする）
31220500,0,0,200,Object flag (does not reset) - オブジェフラグ（リセットしない）
31221500,0,0,200,Object flag (does not reset) - オブジェフラグ（リセットしない）
31222500,0,0,200,Object flag (reset) - オブジェフラグ（リセットする）
31228500,0,0,200,Object act flag - オブジェアクトフラグ
31220700,0,0,100,Conversation flag - 会話フラグ
31222700,0,0,100,Conversation flag - 会話フラグ
31220800,0,0,100,Boss flag (do not reset) - ボスフラグ（リセットしない）
31222800,0,0,100,Boss flag (reset) - ボスフラグ（リセットする）
31220900,0,0,100,For debugging / testing - デバッグ/テスト用
31222900,0,0,100,For debugging / testing - デバッグ/テスト用
0,1,0,1,param Dummy for initial output. Please delete it when you add a formal parameter. - param初回出力用ダミー。正式なパラメータ追加する時に消してください。
EFID_m32_00_00_00
ID,UT,PC,FN,Name
32000000,0,0,10,Bonfire flag - 篝火フラグ
32000050,0,0,10,Initialization flag - 初期化用フラグ
32000100,0,0,30,System flag - システムフラグ
32000200,0,0,300,Character flag (do not reset) - キャラフラグ（リセットしない）
32002200,0,0,300,Character flag (reset) - キャラフラグ（リセットする）
32000500,0,0,200,Object flag (does not reset) - オブジェフラグ（リセットしない）
32001500,0,0,200,Object flag (does not reset) - オブジェフラグ（リセットしない）
32002500,0,0,200,Object flag (reset) - オブジェフラグ（リセットする）
32008500,0,0,200,Object act flag - オブジェアクトフラグ
32000700,0,0,100,Conversation flag - 会話フラグ
32002700,0,0,100,Conversation flag - 会話フラグ
32000800,0,0,100,Boss flag (do not reset) - ボスフラグ（リセットしない）
32002800,0,0,100,Boss flag (reset) - ボスフラグ（リセットする）
32000900,0,0,100,For debugging / testing - デバッグ/テスト用
32002900,0,0,100,For debugging / testing - デバッグ/テスト用
0,1,0,1,param Dummy for initial output. Please delete it when you add a formal parameter. - param初回出力用ダミー。正式なパラメータ追加する時に消してください。
EFID_m32_01_00_00
ID,UT,PC,FN,Name
32010000,0,0,10,Bonfire flag - 篝火フラグ
32010050,0,0,10,Initialization flag - 初期化用フラグ
32010100,0,0,30,System flag - システムフラグ
32010200,0,0,300,Character flag (do not reset) - キャラフラグ（リセットしない）
32012200,0,0,300,Character flag (reset) - キャラフラグ（リセットする）
32010500,0,0,200,Object flag (does not reset) - オブジェフラグ（リセットしない）
32011500,0,0,200,Object flag (does not reset) - オブジェフラグ（リセットしない）
32012500,0,0,200,Object flag (reset) - オブジェフラグ（リセットする）
32018500,0,0,200,Object act flag - オブジェアクトフラグ
32010700,0,0,100,Conversation flag - 会話フラグ
32012700,0,0,100,Conversation flag - 会話フラグ
