File,Param,Index,Name,Machine Translated
m01_03_70_00,Layer,2,03：ミッション01　タンク,03: Mission 01 Tank
m01_03_70_00,Layer,3,04：ミッション01　敵配置,04: Mission 01 Enemy placement
m01_03_70_00,Layer,4,05：ミッション01　敵配置,05: Mission 01 Enemy placement
m01_03_70_00,Layer,5,06：ミッション01　ポイント配置,06: Mission 01 Point placement
m01_03_70_00,Layer,6,07：ミッション01　ポイント配置,07: Mission 01 Point placement
m01_03_70_00,Layer,7,08：ミッション01　ポイント配置,08: Mission 01 Point placement
m01_03_70_00,Layer,8,09：ミッション01　ポイント配置,09: Mission 01 Point placement
m01_03_70_00,Layer,9,10：ミッション01　ポイント配置,10: Mission 01 Point placement
m01_03_70_00,Layer,10,11：ミッション制御,11: Mission control
m01_03_70_00,Part,0,隠し部屋用AC:独立傭兵A,Hidden room AC: Independent mercenary A
m01_03_70_00,Part,1,強敵：ドランカー,Strong enemy: Drunker
m01_03_70_00,Part,2,撒き餌の警備,Guarding the bait
m01_03_70_00,Part,3,撒き餌の警備,Guarding the bait
m01_03_70_00,Part,4,駅越え後　警備MT,After crossing the station Security MT
m01_03_70_00,Part,5,駅越え後　警備MT,After crossing the station Security MT
m01_03_70_00,Part,6,ジャンプ台02　右側　警備MT,Jumping platform 02 right side security MT
m01_03_70_00,Part,7,溶鉱炉下の警備MT1,Security MT1 under the blast furnace
m01_03_70_00,Part,8,溶鉱炉下の警備MT2,Security MT2 under the blast furnace
m01_03_70_00,Part,9,飛び地帯脇道警備MT1,Skip zone side street security MT1
m01_03_70_00,Part,10,飛び地帯脇道警備MT2,Skip zone side street security MT2
m01_03_70_00,Part,11,キルゾーン迂回路隊　警備MT,Killzone Detour Team Security MT
m01_03_70_00,Part,12,キルゾーン迂回路隊　警備MT,Killzone Detour Team Security MT
m01_03_70_00,Part,14,キルゾーン巻き込まれ,Caught in the kill zone
m01_03_70_00,Part,15,飛び地帯脇　警備MT,Security MT beside the jumping zone
m01_03_70_00,Part,16,飛び地帯脇　警備MT,Security MT beside the jumping zone
m01_03_70_00,Part,17,飛び地帯脇　警備MT,Security MT beside the jumping zone
m01_03_70_00,Part,18,飛び地帯脇道警備MT3,Skip zone side street security MT3
m01_03_70_00,Part,19,飛び地帯脇道警備MT4,Skip zone side street security MT4
m01_03_70_00,Part,20,キルゾーン巻き込まれ,Caught in the kill zone
m01_03_70_00,Part,21,特攻MT警備隊　警備MT,Special attack MT security guard MT
m01_03_70_00,Part,22,特攻MT警備隊　警備MT,Special attack MT security guard MT
m01_03_70_00,Part,24,ミサイル警備隊　警備MT,Missile Guard Security MT
m01_03_70_00,Part,25,ミサイル警備隊　警備MT,Missile Guard Security MT
m01_03_70_00,Part,27,ジャンプ台02　右側　警備MT,Jumping platform 02 right side security MT
m01_03_70_00,Part,29,メランジタンク前　吹き飛ばされ警備MT,"In front of Melange tank, blown away security MT"
m01_03_70_00,Part,30,メランジタンク前　吹き飛ばされ警備MT,"In front of Melange tank, blown away security MT"
m01_03_70_00,Part,31,メランジタンク前　吹き飛ばされ警備MT,"In front of Melange tank, blown away security MT"
m01_03_70_00,Part,32,メランジタンク前　吹き飛ばされ警備MT,"In front of Melange tank, blown away security MT"
m01_03_70_00,Part,33,エレベーター上の黄昏共産MT,Twilight communist MT on the elevator
m01_03_70_00,Part,34,空中線路貨物　共産MT,Aerial track cargo communist MT
m01_03_70_00,Part,35,飛び地帯固定砲台　共産MTミサイル,Flying zone fixed artillery battery communist MT missile
m01_03_70_00,Part,36,飛び地帯固定砲台　共産MTミサイル,Flying zone fixed artillery battery communist MT missile
m01_03_70_00,Part,37,共産線路横高台,Communist railroad tracks
m01_03_70_00,Part,38,特攻MT警備隊　共産MT,Special Attack MT Guard Communist MT
m01_03_70_00,Part,39,特攻MT警備隊　共産MT,Special Attack MT Guard Communist MT
m01_03_70_00,Part,40,空中線路貨物　共産MT,Aerial track cargo communist MT
m01_03_70_00,Part,41,貨物監視隊　ダブマシ,Cargo Monitoring Team Dabumashi
m01_03_70_00,Part,42,貨物監視隊　ロケマシ,Cargo Monitoring Team Location Mashi
m01_03_70_00,Part,43,ミサイル警備隊　共産MT,Missile Guard Communist MT
m01_03_70_00,Part,44,ミサイル警備隊　共産MT,Missile Guard Communist MT
m01_03_70_00,Part,45,キルゾーン巻き込まれ,Caught in the kill zone
m01_03_70_00,Part,46,キルゾーン巻き込まれ,Caught in the kill zone
m01_03_70_00,Part,47,宝箱待機共産MT　餌　ダブマシ,Treasure Chest Waiting Communist MT Bait Dabumashi
m01_03_70_00,Part,48,キルゾーン巻き込まれ,Caught in the kill zone
m01_03_70_00,Part,49,ジャンプ台02　右側　共産MT,Jumping platform 02 right side communist MT
m01_03_70_00,Part,50,キルゾーン四脚,killzone quadruped
m01_03_70_00,Part,51,サブ四脚2体目,2nd sub quadruped
m01_03_70_00,Part,52,飛び地帯四脚ライト付き,With quadruple leg light
m01_03_70_00,Part,53,最初の線路_遠距離砲台役建機クモ,First track_long range artillery construction machine spider
m01_03_70_00,Part,54,屋内宝護衛近接クモ,indoor treasure escort melee spider
m01_03_70_00,Part,55,屋内ダクトクモ,indoor duct spider
m01_03_70_00,Part,56,屋内宝護衛建機クモ,Indoor Treasure Escort Construction Machine Spider
m01_03_70_00,Part,57,屋内宝護衛建機クモ,Indoor Treasure Escort Construction Machine Spider
m01_03_70_00,Part,58,屋内宝護衛近接クモ,indoor treasure escort melee spider
m01_03_70_00,Part,59,線路下建機クモG1,Under-track construction machine Spider G1
m01_03_70_00,Part,60,線路下建機クモG1,Under-track construction machine Spider G1
m01_03_70_00,Part,61,キルゾーン迂回路隊　建機クモ,Killzone Detour Team Construction Machine Spider
m01_03_70_00,Part,62,キルゾーン横　特攻MT前建機クモ,Next to the kill zone Special attack MT front construction machine spider
m01_03_70_00,Part,63,屋内下側建機クモ近接1,Indoor lower construction machine spider proximity 1
m01_03_70_00,Part,64,線路下建機クモG1,Under-track construction machine Spider G1
m01_03_70_00,Part,65,屋内ラストクモ砲台狙撃,Indoor last spider turret sniper
m01_03_70_00,Part,66,屋内宝護衛建機クモ,Indoor Treasure Escort Construction Machine Spider
m01_03_70_00,Part,67,屋内宝護衛建機クモ,Indoor Treasure Escort Construction Machine Spider
m01_03_70_00,Part,68,線路下建機クモG2,Under-track construction machine Spider G2
m01_03_70_00,Part,69,線路下建機クモG2,Under-track construction machine Spider G2
m01_03_70_00,Part,70,線路下建機クモG2,Under-track construction machine Spider G2
m01_03_70_00,Part,71,線路下建機クモG3,Under-track construction machine Spider G3
m01_03_70_00,Part,72,初期線路建機クモ近接1,Initial track construction machine spider proximity 1
m01_03_70_00,Part,73,初期線路建機クモ近接2,Initial track construction machine spider proximity 2
m01_03_70_00,Part,74,初期線路建機クモ狙撃奥1,Early railway construction machine spider sniper back 1
m01_03_70_00,Part,75,線路下建機クモG3,Under-track construction machine Spider G3
m01_03_70_00,Part,76,飛び建機クモ狙撃1,Flying construction machine spider sniper 1
m01_03_70_00,Part,77,飛び建機クモ狙撃2,Flying construction machine spider sniper 2
m01_03_70_00,Part,78,屋内下側建機クモ近接2,Indoor lower construction machine spider proximity 2
m01_03_70_00,Part,79,エレベーターを狙う建機クモ,Construction machine spider aiming at elevator
m01_03_70_00,Part,80,初期線路奥狙撃クモ,Early track sniper spider
m01_03_70_00,Part,81,線路下建機クモG3,Under-track construction machine Spider G3
m01_03_70_00,Part,82,線路下建機クモG4,Under-track construction machine Spider G4
m01_03_70_00,Part,83,線路下建機クモG4,Under-track construction machine Spider G4
m01_03_70_00,Part,84,探索方面ぶら下がり建機クモ,Exploration direction dangling construction machine spider
m01_03_70_00,Part,85,探索方面ぶら下がり建機クモ,Exploration direction dangling construction machine spider
m01_03_70_00,Part,86,探索方面ぶら下がり建機クモ,Exploration direction dangling construction machine spider
m01_03_70_00,Part,87,線路下建機クモG4,Under-track construction machine Spider G4
m01_03_70_00,Part,88,飛び下近接建機クモ,Jumping close-up construction machine spider
m01_03_70_00,Part,89,飛び下近接建機クモ,Jumping close-up construction machine spider
m01_03_70_00,Part,90,初期線路奥狙撃クモ,Early track sniper spider
m01_03_70_00,Part,91,ラスト屋内近接建機クモ,Last indoor proximity construction machine spider
m01_03_70_00,Part,92,キルゾーン迂回路隊　建機クモ,Killzone Detour Team Construction Machine Spider
m01_03_70_00,Part,93,宝箱待機共産MT　建機クモ,Treasure Chest Waiting Communist MT Construction Machinery Spider
m01_03_70_00,Part,94,宝箱待機共産MT　建機クモ,Treasure Chest Waiting Communist MT Construction Machinery Spider
m01_03_70_00,Part,95,線路下建機クモG4,Under-track construction machine Spider G4
m01_03_70_00,Part,96,エレベーターを狙う建機クモ,Construction machine spider aiming at elevator
m01_03_70_00,Part,97,隠れて登ってくる建機クモ,A construction machinery spider that hides and climbs up
m01_03_70_00,Part,98,特攻MT_強襲1,Special attack MT_Assault 1
m01_03_70_00,Part,99,特攻MT_強襲2,Special attack MT_Assault 2
m01_03_70_00,Part,100,特攻MT警備隊　特殊待機特攻MT,Special attack MT guard Special standby special attack MT
m01_03_70_00,Part,101,特攻MT警備隊　特殊待機特攻MT,Special attack MT guard Special standby special attack MT
m01_03_70_00,Part,102,橋上ゴロゴロ特攻MT1,Hashigami Rumbling Special Attack MT1
m01_03_70_00,Part,103,特殊待機特攻MT　キルゾーン迂回,Special standby attack MT Kill zone bypass
m01_03_70_00,Part,104,屋内トラップ特攻MT,Indoor trap special attack MT
m01_03_70_00,Part,105,重ガードメカ,heavy guard mechanism
m01_03_70_00,Part,106,ミサイル警備隊　ミサイル砲台,Missile Guard Missile Battery
m01_03_70_00,Part,107,ミサイル警備隊　ミサイル砲台,Missile Guard Missile Battery
m01_03_70_00,Part,108,ミッション制御用ダミーキャラ,Dummy character for mission control
m01_03_70_00,Part,109,キルゾーンメランジタンク,killzone melange tank
m01_03_70_00,Part,110,キルゾーンメランジタンク,killzone melange tank
m01_03_70_00,Part,111,キルゾーンメランジタンク,killzone melange tank
m01_03_70_00,Part,112,キルゾーンメランジタンク,killzone melange tank
m01_03_70_00,Part,113,屋内前線路横,Indoor front track next to
m01_03_70_00,Part,114,初期線路クモリーダー手前,In front of the initial track spider leader
m01_03_70_00,Part,115,キルゾーン迂回路巡回リーダー,Killzone Detour Patrol Leader
m01_03_70_00,Part,116,飛び地帯脇道リーダー,Jump zone side road leader
m01_03_70_00,Part,117,屋内ラスト　扉用ダミー,Indoor last door dummy
m01_03_70_00,Part,118,屋内前　扉用ダミー,Indoor front door dummy
m01_03_70_00,Part,119,橋下巡回小隊02　ダミーキャラ,Hashimoto Patrol Platoon 02 Dummy Character
m01_03_70_00,Part,120,橋下巡回小隊03　ダミーキャラ,Hashimoto Patrol Platoon 03 Dummy Character
m01_03_70_00,Part,121,キルゾーンメランジタンク,killzone melange tank
m01_03_70_00,Part,122,キルゾーンメランジタンク,killzone melange tank
m01_03_70_00,Part,123,キルゾーンメランジタンク,killzone melange tank
m01_03_70_00,Part,124,キルゾーンメランジタンク,killzone melange tank
m01_03_70_00,Part,125,キルゾーン演出タゲ用,For kill zone production target
m01_03_70_00,Part,126,サブ四脚リーダー,sub quadruped leader
m01_03_70_00,Part,127,プレイヤ初期位置,Player initial position
m01_03_70_00,Part,128,CP1,CP1
m01_03_70_00,Part,129,CP2_ドランカー,CP2_Drunker
m01_03_70_00,Part,130,CP3_屋内後,CP3_After indoors
m01_03_70_00,Part,131,シェルパサブ,sherpa sub
m01_03_70_00,Part,132,シェルパ屋外,sherpa outdoor
m01_03_70_00,Part,133,屋内落下してくるクモ,spider falling indoors
m01_03_70_00,Part,134,ダクト内不意打ちクモ,Surprise spider in duct
m01_03_70_00,Part,135,屋内落下してくるクモ支援,Indoor falling spider support
m01_03_70_00,Part,136,線路下建機クモG1,Under-track construction machine Spider G1
m01_03_70_00,Part,137,屋内遅れて落下するクモ,spider falling late indoors
m01_03_70_00,Part,138,線路下建機クモG2,Under-track construction machine Spider G2
m01_03_70_00,Part,139,線路下建機クモG3,Under-track construction machine Spider G3
m01_03_70_00,Part,140,特殊待機特攻MT　キルゾーン迂回,Special standby attack MT Kill zone bypass
m01_03_70_00,Part,141,シェルパ,sherpa
m01_03_90_00,Event,0,アーカイブ1,Archive 1
m01_03_90_00,Event,1,リムライト表示用宝箱情報01,Rim light display treasure chest information 01
m01_03_90_00,Event,2,リムライト表示用宝箱情報01,Rim light display treasure chest information 01
m01_03_90_00,Event,3,リムライト表示用宝箱情報01,Rim light display treasure chest information 01
m01_03_90_00,Event,4,リムライト表示用宝箱情報01,Rim light display treasure chest information 01
m01_03_90_00,Event,5,リムライト表示用宝箱情報01,Rim light display treasure chest information 01
m01_03_90_00,Event,6,宝コンテナ（奥の部屋）,Treasure container (back room)
m01_03_90_00,Event,7,02_四脚巡回ルート,02_quadruped patrol route
m01_03_90_00,Event,8,04_四脚巡回ルート,04_Quadruped patrol route
m01_03_90_00,Event,9,ガードメカ右巡回,Guard mech right patrol
m01_03_90_00,Event,10,ガードメカ左巡回,Guard mech left patrol
m01_03_90_00,Event,11,最終決戦増援輸送ルート右,Final battle reinforcement transport route right
m01_03_90_00,Event,12,最終決戦増援輸送ルート右B,Final battle reinforcement transport route right B
m01_03_90_00,Event,13,最終決戦増援輸送ルート左,Final battle reinforcement transport route left
m01_03_90_00,Event,14,最終決戦増援輸送ルート左B,Final battle reinforcement transport route left B
m01_03_90_00,Event,15,最終戦　USドローンA,Final Battle US Drone A
m01_03_90_00,Event,16,最終戦　USドローンB,Final Battle US Drone B
m01_03_90_00,Event,17,最終戦　建機クモA,Final Battle Construction Machinery Spider A
m01_03_90_00,Event,18,最終戦　建機クモB,Final Battle Construction Machinery Spider B
m01_03_90_00,Event,19,最終戦　建機クモC,Final battle Construction machine spider C
m01_03_90_00,Event,20,最終戦　建機クモD,Final Battle Construction Machinery Spider D
m01_03_90_00,Event,21,最終戦ヘリ用巡回ルート左右,Final battle helicopter patrol route left and right
m01_03_90_00,Event,22,最終戦用巡回ルート右,Final battle patrol route right
m01_03_90_00,Event,23,最終戦用巡回ルート左,Final battle patrol route left
m01_03_90_00,Event,24,上からクモ01,Spider 01 from above
m01_03_90_00,Event,25,上からクモ02,Spider from above 02
m01_03_90_00,Event,26,第二目標上_警備巡回B,On the second target_Security patrol B
m01_03_90_00,Event,27,第二目標上_警備巡回C,On the second target_Security patrol C
m01_03_90_00,Event,28,第二目標上_警備巡回D,On the second target_Security patrol D
m01_03_90_00,Point,1,02_四脚MTポイント01,02_quadruped MT point 01
m01_03_90_00,Point,2,02_四脚MTポイント02,02_quadruped MT point 02
m01_03_90_00,Point,3,04_四脚巡回01,04_quadruped patrol 01
m01_03_90_00,Point,4,04_四脚巡回02,04_quadruped patrol 02
m01_03_90_00,Point,5,ガードメカ突撃,Guard mecha assault
m01_03_90_00,Point,6,最終決戦増援輸送右00,Final Battle Reinforcement Transport Right 00
m01_03_90_00,Point,7,最終決戦増援輸送右01,Final battle reinforcement transport right 01
m01_03_90_00,Point,8,最終決戦増援輸送右02,Final battle reinforcement transport right 02
m01_03_90_00,Point,9,最終決戦増援輸送右03,Final battle reinforcement transport right 03
m01_03_90_00,Point,10,最終決戦増援輸送右B01,Final battle reinforcement transport right B01
m01_03_90_00,Point,11,最終決戦増援輸送左00,Final Battle Reinforcement Transport Left 00
m01_03_90_00,Point,12,最終決戦増援輸送左01,Final battle reinforcement transport left 01
m01_03_90_00,Point,13,最終決戦増援輸送左02,Final battle reinforcement transport left 02
m01_03_90_00,Point,14,最終決戦増援輸送左B01,Final battle reinforcement transport left B01
m01_03_90_00,Point,15,最終戦　USドローンA_1,Final battle US drone A_1
m01_03_90_00,Point,16,最終戦　USドローンA_2,Final Battle US Drone A_2
m01_03_90_00,Point,17,最終戦　USドローンB_1,Final battle US drone B_1
